Location,Crop,Temperature,Rainfall,Soil_Quality,Fertilizer_Used,Pesticide_Used,Previous_Yield,Yield
Central,Corn,33.78863254199593,277.0820263606744,1.8506407966259164,124.41887618108109,8.438351932306087,2.651612848484265,19.87082122786191
North,Soybean,16.576133960908148,244.90027722017254,5.942178958301467,212.02041617173202,3.799249921395447,3.5471757140104474,13.443755235639099
North,Soybean,21.98037425084886,306.7176485524589,6.249713761493822,99.7581636354271,7.895132769170981,5.86263642374893,15.820228626033092
North,Corn,34.165712562889475,200.2408839871676,7.759240242519953,83.92473947918776,1.5016956656366431,3.8882190888389028,22.80495494280893
East,Corn,16.663234662649298,896.9901542217924,9.783713049542214,140.05653265598917,4.543592511562887,5.472016629664692,16.7618268279626
East,Wheat,27.872827457574523,762.2353217144787,6.574170225631596,147.3008984249176,2.1469622815730065,2.2344204242827557,20.932693352875873
North,Barley,34.444427419340116,409.87510903772386,2.0048572601285084,240.25240759177558,8.771935018144239,7.020408781556387,20.85709325420376
Central,Soybean,34.56447337162749,433.00494797759586,1.796718189212045,165.01968781695632,9.711443861552267,9.025292790945228,20.658833794910038
West,Soybean,24.424466618074867,1010.9685984700396,7.99792177285334,70.30872383270494,3.930541403251628,2.380719519847288,20.191871120929136
West,Corn,18.25498215564761,701.8201158603003,6.853007156823341,208.49987458884885,9.899763947052278,3.744318131190581,15.401177642606514
South,Corn,19.04168629954878,898.5283570817396,2.457229552359056,167.31331496651183,7.770768042082738,4.542163272370739,14.75686986768798
Central,Barley,32.79202790248789,652.7554512749156,3.2802397541518067,132.91080014132905,1.0111050948443312,4.297924593838631,21.83108729752764
East,Corn,33.23366008659472,437.7180260207923,7.752163485632664,250.55470215274653,5.367445982061353,2.3230812358848425,22.99521432171216
North,Rice,27.157592877471096,1170.402800682907,6.095402036250818,88.5961975568961,8.506905733516813,2.8526277980454067,20.854667477046707
South,Rice,30.323527989398226,765.6475633753975,6.265000562522851,278.3030859944908,5.804878430966862,9.299694312171304,21.94082523872674
West,Rice,29.798625029408164,330.9819037679124,2.890078041591186,133.51537257927777,5.949646979002118,7.690894414548897,18.720355489902637
East,Rice,28.236431959782138,606.0900421839067,6.661521834919403,165.23536121065692,5.029296606758053,9.66750457793676,20.42863590215606
East,Barley,31.54553909743878,529.3374119469007,7.935657358665297,282.3082488900479,4.555349825462333,5.523696855483104,22.644126243260075
North,Soybean,28.70813246080642,414.08746858852135,8.967270029174623,240.3099579344269,1.2465708205435089,9.032265084967197,21.539199481653124
West,Rice,25.680046114949988,1133.4399892402594,7.630455923362443,68.5756084512049,6.595597550553844,8.532313660594061,20.770116856387773
Central,Corn,19.739127251763136,1080.9199954597525,6.187380859081145,194.57421468884266,7.90053702807273,8.999528444078075,17.186370682463696
East,Rice,29.87776288237238,399.1471165201164,7.059333765220992,127.59071791829875,8.111600587937733,2.313233287755599,20.404077673877758
North,Barley,24.46875735676549,552.1478890555168,5.366003162624899,177.12206246018002,6.621725258603345,7.220125254316923,17.72929520965928
Central,Corn,20.895833680150186,962.3153916708217,3.0420841880586025,235.74226040854035,4.071495246781024,6.533031539540827,16.61603168644998
West,Rice,31.03892551483551,408.5060481402157,8.939862754947418,174.0432284796625,1.2034870163370766,6.361726064632973,22.548663759142983
East,Soybean,28.934272007060567,791.5648626042445,5.7936036985068275,67.75546923626129,9.06201592531416,6.035071730999787,20.38858141668685
Central,Corn,33.746791262494,899.7939421248166,6.348864800325115,182.49512965242093,4.861415965396648,8.367812353273552,23.991172040516673
Central,Corn,18.308832800377555,853.9723257107663,9.910980223778644,56.032416640035926,6.410579037976688,9.744455412082672,17.151732396314937
Central,Soybean,27.983785692729864,906.4086402755005,9.865141104453764,137.10233933998532,2.751004676629198,8.63135066044305,22.65627941998999
East,Corn,19.88478936176352,906.699589028763,6.276798864999435,169.50763073085795,2.27760146133303,8.96316298816446,17.284468109296235
East,Rice,33.07165970603283,1164.8059198489284,1.3056153581571956,211.16839084415687,1.7813594152712624,5.871221641913127,22.79669459598727
South,Corn,16.989988285132313,546.4988895203196,4.56532784240359,176.55169690542004,8.188886846965495,7.524874162190468,13.494836657202843
West,Rice,28.123236128897545,1078.5904243758396,9.435639520458002,87.98670263679222,6.818146419452279,5.324514660621812,22.56580390908785
North,Soybean,30.821714430560597,221.8070625151068,3.5947593313840827,283.05439099026046,6.590433330542656,4.882289155044726,19.421247584305505
Central,Wheat,22.098356807294145,488.2029633232832,9.993418166766844,212.5749181877855,9.274579729185822,9.162251188825493,18.00884642378065
South,Soybean,34.08276158767619,248.65578199913156,1.7588577417089724,129.2419462812269,2.4284101529756716,9.241690060568548,20.506534113783964
North,Rice,32.01461369172075,851.2039599558402,6.113027629046685,291.48492378276035,2.5324241663044544,7.45776153833381,23.335857208281645
South,Barley,20.892365993698068,300.79037073161953,5.639044241572248,270.6444022772474,2.7052223458090623,8.702737516822342,15.874938375646382
East,Soybean,15.150821854319974,1045.7068636520462,3.2981762203093004,85.87252216954099,4.810324872387607,4.882909879458192,13.722514563340166
Central,Barley,20.933143522361217,846.5916837902598,9.5374641758059,213.85727377664088,8.867995615107418,5.470085039142584,18.36224746891629
North,Barley,20.62620940941485,228.81540105360568,6.572540889975792,190.01736302163715,8.933267134542172,8.568130336258928,15.115275276447615
North,Rice,32.799292150018175,914.777365434623,3.0720545510020854,98.20223072154855,6.315289628832165,5.18440224216502,21.937675490273673
North,Rice,34.34242356509495,1062.034947256961,4.4564337805450265,108.36878512225724,6.923286080771096,2.319740953673402,23.664299098703776
North,Wheat,16.408799719405206,861.1210076621494,7.491064841938563,190.94344338774246,9.079861092533315,4.826386793195624,15.25808959698663
North,Corn,24.425896570666335,230.52421593503217,3.6792704142668224,130.32207108349428,6.617970599173276,5.1858424331742485,15.975076181094655
South,Soybean,25.966639970595914,1057.9195484604065,8.91645581855063,258.7078577737888,3.068197100517896,3.237089602716332,21.934256963595217
Central,Rice,16.858233226594066,932.463912934035,2.491065081618617,74.43480882656854,7.344226614983857,4.752994279523843,13.637381340901337
East,Soybean,22.54995418275045,578.4513124839842,3.380545808783638,278.5076933005281,7.929016967025087,9.475376120001071,16.12666304223918
East,Barley,21.341648347859014,528.6302583155027,2.3040875202949,260.1381372670724,6.718101608933446,8.868264831212908,15.026816070634776
East,Corn,25.721127086541745,679.82018140744,1.9376095488354848,234.65587077843668,3.462125170980915,5.567391688036038,17.798167131486167
East,Wheat,28.22381799463876,1067.1017509378707,3.7028388111753414,115.64181273379091,4.59926064634186,7.6791165591177455,20.565707335436528
South,Soybean,29.069702209931332,452.05935186955753,9.992608717018964,228.73946401052973,5.235331668820667,3.214799695215083,21.82201840852092
West,Corn,17.73510047226775,300.96381124120114,1.848964719355013,159.6924449046581,2.3076857633894194,8.02040687450974,12.598643871069855
Central,Wheat,31.258954038892426,1064.6363729610498,2.9170197266255946,208.43947430729156,5.070009290139867,5.806278159715279,21.900072048580196
North,Soybean,28.570840595815177,226.28984888072296,3.4445511917020184,128.13860430083864,2.4507768099628087,7.780545696247192,18.35330984883596
West,Corn,32.78149833493439,1110.9970222440645,6.572167160249835,258.9644634520072,5.495065696655701,7.152186039545527,24.321029455537765
East,Rice,23.98672118870868,505.74519430140066,7.708111267670673,60.14402482971951,1.4572968269750755,3.862116863596186,18.568399051288747
West,Soybean,32.87779525444383,708.2227016882676,7.7674030736864115,222.8649366739792,9.536783427650825,8.67753257377675,23.162578492344156
Central,Corn,32.31548244712151,332.29552475222806,1.0777238374494806,257.1578100958286,3.2171037784287133,6.577412988134339,19.778322575146017
North,Wheat,23.76818664718539,1102.2549693766853,6.8666541291951875,211.6070287909748,5.20312878871848,8.273579300110015,19.840421062110927
North,Corn,22.622866305859574,949.8362233844047,6.676631914303927,97.99794553232812,1.2947695887912216,2.7518907641602466,18.898113520990105
Central,Rice,33.656240299405134,1124.1555866080344,5.658892137008895,121.24519494506576,2.7344936997972837,6.922802714524108,24.43318478424063
Central,Soybean,29.30329469076875,883.2290511181625,4.412877052633832,178.72632362568763,7.239204926502196,4.335072156168121,20.700017474393555
East,Soybean,33.564906928761516,384.6937767423261,8.176997777151069,132.3622673180608,2.0062054282500457,8.887162940561648,23.271437897279284
North,Soybean,30.93949557791626,508.26700298624934,4.094927158900171,51.22910542679958,6.653342448677001,9.596047729019627,20.069643627462842
West,Rice,27.185948785828288,686.8485751034734,3.070110448959411,60.16952811113691,1.0186200229090598,2.446621084876944,18.900041351739695
South,Wheat,17.31705554007529,807.258205360207,3.7908565711085163,241.94210775250215,5.185083932160971,7.794263171679378,14.56202083685058
South,Soybean,20.82961345158197,1126.4594373362738,4.956831254108493,70.92679542034107,7.4920927665095896,2.8238225302483757,17.169561853632928
Central,Wheat,34.37684814196783,583.951465789139,2.926516492024656,282.005463909558,9.336635766223582,8.860058931105012,21.74123241635795
East,Corn,21.38844197428409,903.0720219071459,6.4681412158493785,160.68411147408273,5.4355255848317245,2.996194657493815,17.768509203668224
South,Wheat,16.865097395707416,1161.0088489108218,8.957882822607061,239.54665959109175,8.56479222764764,3.5600549803938453,17.121342470046415
North,Wheat,29.151067118386393,352.374063415453,6.359141117458676,81.37614901715177,8.223322192494912,4.012961297632396,19.516732275207836
Central,Soybean,29.680085090873686,1062.709588779548,5.0200147672964315,281.62685501925955,3.661936993607589,7.822661492475321,22.23323722937182
West,Barley,20.709154405743014,620.7060703931986,8.171818896024135,58.45220746053868,8.872602615205109,4.340275648466637,16.715067125861324
Central,Barley,20.953439586926073,932.4217759293367,7.732347605870759,60.53429018238905,6.7625468182833055,6.7686788753576375,17.811738062135795
West,Rice,24.377859710175677,493.5383387370837,4.303523093776265,63.64644505325585,1.9376618327772377,6.5755413374781595,17.324480815638385
Central,Rice,15.43577899524511,533.9842182660016,6.437381235988257,75.85204024087065,9.452015169362923,5.218092957153726,13.101297210361311
Central,Barley,30.78646020722327,227.13322486806612,7.56858574286192,171.7079109714778,2.5900906738047165,6.315916516996905,21.186470829923085
Central,Corn,21.34177574548251,1171.4041531669595,3.209169322174969,247.0691105287421,5.233248525666645,2.945534510093842,17.439581429602942
West,Soybean,32.07526204003955,1013.4525752307844,4.296464911757709,121.23695786408277,5.197288469905898,9.009394013831034,22.519319779152788
West,Soybean,31.052608432000675,293.9179579262205,1.9519846349497345,236.4442054233989,6.627129608268133,3.6566131177417995,18.999027393778878
Central,Corn,28.228040662375662,1199.5087956637744,9.8891225047615,243.5152436921308,6.984610891106296,9.04181298250873,23.456765118357385
South,Corn,21.497497341985774,805.0245972029414,1.772898853808222,277.06933246293926,3.096170466748632,6.149899515639931,16.117503622376013
East,Barley,25.3263312332234,1053.7286379643829,2.5174551261121967,87.337980036942,4.171982396658713,6.911487342408314,18.58881130135774
East,Rice,23.89658515195918,266.66076327786897,5.318487546977258,83.88362725858573,2.301311841676771,4.058376225671947,16.813305954953595
East,Corn,21.777637724973484,589.4511784919237,8.787446501900853,80.52376388352948,2.134141606445997,3.7786357044742296,18.119784365845316
West,Rice,31.962725786063565,869.6511223036099,4.202938206531635,139.8276522635309,8.425606197193805,5.925623743442142,21.708586227362943
West,Wheat,24.670141491553306,306.43371869970156,7.917365327782113,172.35316604799493,7.75649206294376,4.1388751449189325,17.990375158790215
South,Soybean,31.654461955942928,688.9028386540006,7.084306659846125,165.4023387539042,4.984151379659599,5.38511225534317,22.560051697413762
East,Barley,17.104369482836486,642.6778745441416,6.74797669443711,114.26218284994864,1.8631835545863455,5.521759562602083,15.221615053066774
East,Soybean,17.820495772006716,416.04022447357977,8.605155258701561,205.49490636587493,5.049295690329577,4.167338597050252,15.506490906603513
Central,Barley,34.54640610225954,500.2698358518022,1.1275326066576308,134.56840767513603,3.6501012437032165,4.333839870455513,21.12915229232818
West,Wheat,26.755369252121792,1167.1183544949824,9.362377347043525,141.52074701988,8.001272983847603,9.783275283967082,22.10690482401825
East,Soybean,25.195393469980978,488.648486009936,8.463035623026638,76.38251570064817,1.8697540099907548,6.69964199634733,19.414646072633175
South,Wheat,25.463121262882233,413.426133968411,9.440804976866445,198.0578337727689,5.062316983705514,8.654996960145006,19.63804499326791
South,Barley,19.305375480657197,736.2091710683335,8.142290954710184,213.8200938070728,6.322483392669163,2.36593827839772,16.9136234837649
East,Corn,29.37407899003946,870.9580340702979,8.90732266708845,239.4875551153981,9.871527278917497,2.015396944295082,22.35466504640505
West,Soybean,16.695612474595087,925.0931110695649,2.8277024337953125,276.0023032817943,1.806473180728654,6.152819082422092,14.625523832515086
South,Wheat,26.466474262060466,954.2471844969161,3.873061601893455,241.50111391425406,2.0256442495026943,8.614442433897326,19.925641128156595
Central,Soybean,26.415375931718028,236.8324915147531,3.8369891212365785,108.93591653751712,9.892442441948509,6.88735069663896,16.681608677778087
South,Soybean,33.28376848267022,593.7604003795633,1.9825007129025107,108.91378986609244,4.650626390166126,6.950637490619343,20.968930668350374
North,Soybean,25.523656202097207,973.9580797830902,7.566213297561317,278.7717988904742,7.693428764783304,3.1148673367864594,20.49838838072502
North,Rice,17.74125391948359,1104.8521018001293,2.2255380341836553,247.5333923537932,8.051278442418525,9.82853982928027,14.765337419281378
West,Wheat,26.455065184963253,802.2001233327833,1.4725824947115458,245.56160757772622,3.831034682916222,6.2376050033836234,18.33118570722842
East,Wheat,16.826552887306647,252.30685350968565,7.979021830495575,229.92841502763397,2.928701862470805,2.8208145853869855,14.528792380188797
West,Soybean,19.075876705998432,596.6458058551311,9.141968527587364,116.80049781344533,3.484820800474507,5.313578358066012,16.869782097178998
West,Corn,15.622171683748324,274.22711586845463,7.8771101316862,261.85258560176135,7.879540825343333,2.5757694456768343,13.520362330823195
West,Soybean,25.265871649189968,948.5378626845845,8.428169915487787,85.72116952003151,8.564315059227681,5.345122128556248,20.164828211961147
West,Rice,16.690652305871446,263.5054692816652,6.360595100476941,137.50440232447588,7.295544434541673,7.692494365912112,13.225534962166279
Central,Barley,24.38788757062658,385.73106673517725,8.989717041232778,136.61863498410736,4.971048127379963,4.5882093477353365,18.72315625924215
Central,Rice,33.65890070648288,616.9584239647743,5.470331341220696,190.03303542700868,3.363071110826699,4.504818098237259,22.91221712139539
South,Corn,29.39522826038664,662.648367114872,9.894903566387185,165.86088899889438,4.827241382447145,6.114713879002481,22.492518297845884
North,Soybean,16.54823348450586,606.4817003150123,1.9307353849250402,164.95203327496765,9.230739576663211,5.987887576649376,12.272686106051596
West,Wheat,19.484196244176864,663.396646606,8.282626360312456,188.39310781989792,8.768759875812943,5.737141481709619,16.545248834089914
South,Soybean,28.473248397868684,913.2391520201999,6.772504744101478,153.8546137280322,3.9103858667742113,6.134754776649187,21.602014193414174
North,Corn,32.894037220483675,569.2688229555415,6.225814613990757,112.4958078294339,3.951467344633387,2.3836732036383257,22.474995805900296
East,Wheat,15.658371735279076,747.7504591506191,7.532294777750092,216.03017944183432,8.01976644801038,5.794133757070206,14.715438870274065
Central,Rice,31.24902263441188,503.36925752873225,8.56262377718964,247.6583447096006,4.839166473260689,9.9360860076772,22.571068642761123
North,Barley,26.236277606766173,553.6274950904826,8.76595660156459,169.74896971114734,6.154505276451948,8.11468453321286,20.00945134105747
East,Barley,25.921826505927854,813.7989590420808,2.578428666495865,212.37079667862682,4.800859663272117,4.300553486702977,18.378337223718557
North,Soybean,34.15626365506716,690.4946516370201,2.7733233677767233,183.840820455759,3.1810493785272627,7.421711635570532,22.30852183261412
Central,Rice,29.95289225193546,923.0362948592812,1.145498585622374,64.74910963427561,2.699683919701548,4.639220461189817,20.06328427209292
Central,Corn,32.00237736112224,760.5385880517497,2.186582120130455,155.77116539103403,2.2558754749035685,3.532112980129046,21.243392076060264
South,Barley,22.079911390893336,1003.5740853838729,3.3749424356493214,52.46312488043432,1.1028050239997023,8.188413827387055,17.395300673218912
West,Rice,26.087280816568196,643.4082129947166,7.489322402952546,215.4698195411895,3.5255481103345274,3.6766907131321247,20.047978836498192
North,Soybean,27.308113548555415,691.0336198668015,5.28190758102259,177.04036747115038,2.54267731279871,8.869007739363985,19.939733669949575
North,Wheat,21.431678807249302,869.9713489009396,7.821131820256156,81.70788379492423,3.3215538402595635,5.043276925775701,18.285466561993825
East,Soybean,26.404962498947988,421.2439444120489,5.378822630379016,185.54788301970956,1.68223608549853,8.054747353468308,18.820614292351316
Central,Soybean,19.733107589594276,585.9295369312608,6.000377076189714,274.6065007569973,4.074034266937603,4.076772102062288,16.16630281088704
North,Rice,17.86751342136479,824.8412440117078,1.9995992793422424,135.12269119440455,5.6796273073687855,7.221881687620697,13.910402806106347
Central,Barley,22.479405185546653,228.8762692657364,7.989024562084293,295.5921915582416,9.501142734470074,3.7002541628857237,16.763011335073728
North,Rice,29.78579257492874,636.9714336339416,7.823138789795993,289.84497668554184,4.123647672539976,2.1746758106306032,22.10039129040168
South,Wheat,33.32374296147775,798.8499363061168,3.7680543251255765,246.32746061412212,1.2792068125452896,8.516833325707024,22.93037725968117
West,Rice,24.15428102996465,1167.3755319781978,3.9572027002036174,253.44999445473886,4.261279450019263,8.849301732954935,19.242920234905917
North,Corn,27.856473765508632,1077.0165616176712,2.9771330551582196,152.63634004996058,8.355018587110301,9.044593563149123,19.81991061105951
Central,Soybean,17.060742619502008,480.74195294265814,8.324557084325374,150.63527382427253,4.061325399325659,2.290380042554978,15.197558010025109
South,Barley,33.08927517104657,707.2101040289248,7.723061217656023,288.5993395667482,3.625576035307688,8.087374572102796,23.9701334602752
North,Wheat,26.372084271398688,256.4143726600913,6.482329643658274,141.5490623884105,9.270956270009613,8.68696327166414,17.904219608918787
East,Soybean,30.60676495250314,440.7544148178071,3.149398928167277,74.21822226826082,3.6750635037516797,4.493585042571039,19.666335386133255
West,Rice,30.888824018427876,974.8558680680901,2.546679993523698,88.17527204781626,9.7323551552841,5.763610391093682,20.590766639394914
North,Corn,20.129610527362118,323.31401227534457,1.4524196605715178,227.59974129823053,8.493721663877489,5.263321196941711,13.221542480944413
South,Rice,25.58348906363699,457.6905248339566,1.4105033360066752,145.7452337724111,7.158249270760381,5.52081871178465,16.304682981191817
East,Soybean,34.20959503121955,1144.042501735808,2.684225258274943,99.83570992804817,6.384936460715981,8.773633509118357,23.171792897911676
South,Wheat,16.792690896416556,1023.855800492458,1.9047927909089992,253.44653217076595,3.0230252177116483,5.34295001213887,14.43442050861962
South,Barley,28.660997960591267,981.8277126489121,6.004969056301987,172.16837266832306,7.573585930976259,4.418910425078631,21.264947893002187
East,Soybean,34.24528156070344,1064.5574903021568,4.222811150150293,191.91030119244607,4.124243169291567,3.04306550469681,23.97683399677404
South,Wheat,21.011542161080442,949.6056865823539,5.004512039513316,88.4873386625266,5.370779441514956,7.398714527123624,16.996289689266167
East,Soybean,32.22895842808696,320.5862161182349,6.346604652284708,98.18855035398481,1.936619038521648,2.6736314696607506,21.61759492016788
North,Corn,33.67315090816543,716.5613264852313,6.931915708181623,81.46400924345144,3.665386989466533,2.4894580548829843,23.55541503635131
East,Rice,29.9417241878965,644.243920802322,6.833815478943202,178.6356998086078,5.762075211200555,7.452634297350103,21.418183926429656
East,Barley,19.626566246139166,511.15157827038007,3.347709281387492,243.9142529318136,5.21237182224116,7.554311591505501,14.652412894075232
West,Wheat,21.68001437653188,1034.0404097196056,8.286643182664925,233.0713109703686,4.091618395914304,3.5926403722226334,19.313766472840033
East,Barley,15.716185888354614,664.1392023742337,9.25938702927307,115.30770513055297,5.247369596414764,9.657477115203374,15.260143813628865
East,Barley,31.629064684907103,260.2976013575497,3.843445125008757,262.88754697640934,7.704335206938727,8.302512016781094,19.88814476978865
North,Barley,31.9922237302216,474.9655837202682,1.1535887490946117,76.41521203510337,5.133930077662079,7.491424341236023,19.521881532213445
West,Wheat,27.654206199323852,428.62105802944507,9.092387679836545,78.51249252077781,5.555408245519892,8.034780554765486,20.351405506174444
Central,Wheat,22.050557025277026,1087.4788848112835,9.311938596581285,262.3260706510458,7.310314730893987,5.295095879448231,19.80611127391757
North,Barley,16.53622055279841,847.4381006389999,1.4585179637173018,111.10489029397422,8.574533228467416,5.645139853487366,12.758588221544334
North,Rice,30.06115219829819,760.3762658820751,1.0446093267329104,227.02896116002373,5.741774000716166,8.96171903042945,19.609429149736915
Central,Soybean,29.530523872198458,706.649241678705,8.34764304693468,52.26989798041899,9.533580535742514,2.2033521322518412,21.375448622295803
East,Barley,33.25205043477802,850.1130275414655,3.713170190347959,73.40027215478827,4.1810269914219615,8.41936924254436,22.390330221319974
South,Corn,29.610640420107245,954.8755467771248,9.231239505663897,202.32217718057078,3.2729948324917584,5.580548363757603,23.43978752376252
West,Barley,31.573898844880038,754.3847058315099,2.9506921594259197,95.60398871947612,7.2378088136987175,5.711747876012429,20.697807499773994
South,Wheat,29.91909235807999,1138.2854151526105,8.750391545139284,57.05342157819055,2.5817476297521607,4.605597048399233,23.73049112273471
Central,Soybean,27.61374376624633,1176.8341706503847,1.61779842752533,166.73668917083077,9.099710672468616,6.856576299272057,19.407996077179252
North,Corn,23.539327883820185,1195.342316608823,3.3457316258257626,132.63012481962966,4.479167645760848,7.4053868410766,18.51132702713004
North,Soybean,33.042346172845555,869.3911100886447,9.75815991231077,250.56423202078602,7.283337892959112,3.2860291322351527,24.80540505635868
West,Soybean,28.019371438149395,1132.6204667558784,3.080769888981541,254.70724777582606,6.131651702409442,6.525735016544242,20.53610440024566
North,Corn,22.96710643931818,604.4796953079547,2.19711685667537,203.60578030229968,1.48951773000199,5.719294901551852,16.434098835857505
North,Barley,16.669385903639146,1059.5923912473854,8.713491872256958,123.25843658661313,7.38170836611668,8.255269351030677,16.50721291102607
West,Barley,20.81409711808764,1109.174298739681,2.0602071258533114,165.4066628156126,8.11004257183387,6.362298339943054,16.078463374052028
West,Barley,25.874534696603295,1104.1404723322755,1.8771049772155313,225.56400677615235,9.842251877165857,5.436585698459606,18.4674335820204
Central,Rice,20.51270740032389,1030.8462829083815,3.910826207705822,67.32713828882542,4.745148997924476,6.231448467109112,16.573362408754623
North,Barley,19.424706958358044,606.5991616412505,6.717956559372635,133.12427208203127,5.5263841115873555,5.924540047029117,15.932943720857153
North,Corn,25.547870281756943,358.90748198073436,7.396717364008261,255.59242522729295,8.873806029728406,9.48142282897678,18.433148779905725
Central,Rice,18.396406917914693,533.9563563444458,8.93114905444656,151.50713556175447,3.4227758171552494,4.495101967002075,16.333268839177293
East,Barley,31.00820126650207,967.288569298093,5.868203733631955,206.1670028288665,2.7022836945388375,2.298791631013108,22.89535347080195
East,Rice,24.68736302685316,432.88551132997526,4.540760080848779,74.0835922838176,2.1961924577737415,7.295974033576569,17.387190018546278
East,Corn,26.477255479253003,678.2720648259724,4.229503856510187,244.26149379601304,9.804269918653516,6.830744966662689,18.47334147243517
Central,Barley,17.94766535194697,765.399517984672,8.622124556297265,75.11637248431047,3.433233119883134,9.279754476706522,16.52579048542671
North,Wheat,21.491526712587348,803.8585624378753,7.514337785343989,265.38131362568924,7.816550498456519,2.9398129389087897,17.912181735150618
Central,Corn,23.201793665223057,1135.7255483787985,9.148861123526254,76.65026122242203,5.047004390309539,6.181164967240242,20.316218010572314
Central,Soybean,31.16425661033006,861.4930204143176,9.676319101584527,272.72319079241913,3.165178372341347,3.206168400246301,24.2660635513925
East,Soybean,30.40319046172305,986.2988160773023,3.700457524754267,140.9424685567871,9.220004196462757,5.645671757720279,21.00055920646244
South,Corn,19.459549495753627,781.8783478916334,5.767067068307555,206.13268294357718,5.174267515688011,8.394957447860671,16.277075233193088
North,Soybean,27.323581632140154,1033.5803188619634,6.6863872662834964,261.63763790961445,6.093598544371879,8.859104290220381,21.351002100551412
East,Corn,19.86912715543995,463.66361306976285,2.474640520988118,52.560355247641645,3.0024413517162247,8.670882882684188,14.120287200648173
South,Wheat,34.764943113804904,409.8776716687893,1.4801233053248626,116.42329035157616,3.917370813983919,6.379238668018285,21.045263393343525
South,Corn,34.042477562617414,1126.3200487579697,8.809875227037821,277.0845803231314,7.729187985133335,7.071680987984874,25.70539938053067
West,Barley,26.26529441041241,893.4808763573784,5.819711596798359,147.044015146203,4.087402953975873,6.412516301568544,20.026322207892502
North,Barley,28.97805143788286,871.5255770582212,6.136967947240353,226.59398144940613,5.553626950141113,6.489886230943408,21.456214896896935
South,Rice,31.0286076441729,667.2952386284499,5.994229108851593,85.00301403837561,2.0291992946236186,9.081207108181793,21.88096728012683
East,Soybean,29.419968400898078,576.6972592935106,7.794646343494214,219.59290035281572,8.650598154880992,3.6741831589524416,21.132060500944785
West,Soybean,28.99657382164842,755.6911944786387,2.309517502138389,68.29024888151082,7.638234682665516,5.510127043232359,19.06192452461195
North,Corn,34.17108015899056,320.5663494216671,6.526435966943794,229.33128494116676,7.846703685922304,6.880502801791814,22.3318057158279
Central,Soybean,26.929122126145664,654.7125610831077,5.225315604198671,130.95123859669468,2.603666782558462,8.122817187680006,19.520360786939165
East,Barley,27.726053436381115,655.367704465481,9.072623435569518,166.4619139883166,5.456405374875987,8.095117787405052,21.24546249630384
South,Wheat,31.985375008763622,738.3365129442652,5.6765884410669285,91.56504524176394,1.2478715079173033,2.937986842519532,22.536675359333177
South,Corn,28.397817357168137,834.6856143672023,9.48641476666749,206.96225443355263,3.8358017001838545,3.7752797230579267,22.52787576720139
East,Soybean,29.65865244035045,1157.318365985362,4.17927694761916,134.3919071952434,4.132175686902334,9.292145710482533,21.828558342879234
South,Barley,19.68337372393285,852.1691270917569,9.702052357509915,145.8437515123391,9.223211561830745,4.860154310375798,17.648381533087267
West,Rice,22.42533848230142,1083.7251519534116,8.876421532825908,213.04823123853407,9.93504519038244,2.0217011354265004,19.447005253580134
North,Soybean,17.946026914237862,756.3038614691637,6.258369607618192,94.71541530563766,6.559713113948552,3.5983765473065343,15.278732403790118
West,Wheat,25.11530884669611,826.9278826274898,4.183389399871221,263.00222339306094,5.65091875947992,9.756416781315673,18.67270640201714
South,Wheat,24.114548013604924,269.8369531095696,4.3833102170730385,234.8216013940552,4.960800408444453,4.477988530310589,16.593672114904052
Central,Soybean,34.943256285589136,333.26372288441553,7.954768778124625,194.43250078454065,1.1646661364642603,6.909716391094295,23.925725210620318
North,Soybean,27.22417305631085,779.6704351975396,6.2256821605214006,82.08326677061218,8.20104891618575,7.813199201510143,19.785432339879254
North,Barley,30.728896463888468,595.7128699580292,4.614288269223889,221.7774236000615,7.046432597022702,7.1726626901931105,20.73621373700573
East,Soybean,21.680293415153084,998.8105198655018,6.724494652709479,54.52484302238152,6.8435717517406625,5.020529494047536,17.951068639127534
East,Rice,31.630906626855932,743.177874874176,7.599100581108499,251.09895038348597,8.281390501286502,5.443320922875006,22.758686021132213
Central,Barley,27.301699329753667,1082.291038951338,1.2061046130261932,125.94942420152299,9.35248781436195,8.703882501213108,18.696814693908177
North,Corn,28.93984663196877,1172.3316784622912,1.808765210057591,79.30288763258656,4.505770170129937,7.302281051343127,20.418453193646474
Central,Rice,20.888615558989088,347.635185121485,1.8503689636637126,91.1222385140492,4.8376260713393044,2.1874821861647105,13.92584279021865
East,Barley,25.972767833911544,594.8277516556266,3.0874042473700127,290.78359962710016,9.776250911474508,3.627660684174483,17.6097709789774
East,Barley,27.680739468272172,864.9810252380308,4.842913953045826,243.45760446270768,6.979823659328634,4.290383506692744,20.16141123406106
North,Wheat,26.78189351633162,505.4887554003497,8.23284909363299,109.46799333410004,8.662159636350502,4.923893612504232,19.553272684853205
West,Barley,33.30387422849133,467.03233772149514,4.159891314996017,290.8665608657361,2.994125847433981,6.615149787156872,21.999311190396632
South,Rice,32.96545328985107,1013.7385606288367,1.1573000954254429,85.02941766563589,3.8536767189635923,4.932084770979094,21.771553528417137
East,Soybean,34.41968115753741,1180.378469058743,5.350256676565561,233.38180297536033,4.5244470447573635,8.60009533111944,24.90539755804614
East,Rice,28.348560120139787,973.8033312474813,9.969657358821596,214.18490671308672,3.8523980149096078,5.790684630696339,23.12668300927619
